# ground truth trajectory
# file: 'rgbd_dataset_freiburg1_xyz.bag'
# timestamp tx ty tz qx qy qz qw
1305031911.665124 -0.190502 -0.030882  0.109097  0.064078 -0.260031 -0.165025  0.949234
1305031911.697167 -0.194242 -0.028326  0.114838  0.065869 -0.269369 -0.173227  0.945036
1305031911.733203 -0.197115 -0.024469  0.121046  0.067325 -0.277485 -0.181993  0.940929
1305031911.765284 -0.199755 -0.020138  0.126607  0.067721 -0.284248 -0.191174  0.937053
1305031911.797297 -0.202078 -0.017258  0.133121  0.067199 -0.289815 -0.198487  0.933860
1305031911.833338 -0.209650 -0.014401  0.133451  0.063918 -0.293921 -0.206008  0.931174
1305031911.865269 -0.213001 -0.008679  0.136912  0.060645 -0.302332 -0.211690  0.927419
1305031911.897159 -0.218240 -0.011232  0.138477  0.053779 -0.310767 -0.217225  0.923767
1305031911.933063 -0.224095 -0.010169  0.138941  0.047267 -0.321056 -0.222816  0.919262
1305031911.965140 -0.230268 -0.007363  0.134391  0.040158 -0.333708 -0.229240  0.913496
1305031911.997252 -0.233674  0.000017  0.135616  0.033692 -0.349433 -0.234716  0.906460
1305031912.033135 -0.232967 -0.001811  0.139218  0.023351 -0.363030 -0.238425  0.900454
1305031912.065365 -0.232344 -0.004876  0.143214  0.015698 -0.374172 -0.240747  0.895427
1305031912.096953 -0.231875 -0.005900  0.148213  0.011440 -0.381694 -0.246452  0.890753
1305031912.133282 -0.232601 -0.011391  0.150575  0.009295 -0.387145 -0.255557  0.885846
1305031912.165138 -0.231595 -0.012264  0.152624  0.013404 -0.393024 -0.266882  0.879844
1305031912.197357 -0.229405 -0.012762  0.155635  0.016982 -0.396822 -0.279636  0.874098
1305031912.233265 -0.228244 -0.014190  0.157680  0.021400 -0.399062 -0.290649  0.869376
1305031912.265090 -0.228618 -0.019146  0.157594  0.025267 -0.400470 -0.299415  0.865642
1305031912.297250 -0.231000 -0.028340  0.155975  0.033511 -0.403400 -0.303612  0.862534
1305031912.333274 -0.225771 -0.022143  0.155213  0.047219 -0.408077 -0.304238  0.859467
1305031912.365250 -0.223386 -0.022491  0.154044  0.052664 -0.411520 -0.304295  0.857486
1305031912.397198 -0.220802 -0.019946  0.151589  0.057965 -0.417652 -0.306003  0.853562
1305031912.433290 -0.217529 -0.018379  0.151093  0.060008 -0.424459 -0.312735  0.847603
1305031912.465142 -0.214484 -0.018406  0.151389  0.061395 -0.431680 -0.319344  0.841369
1305031912.497123 -0.206830 -0.017290  0.158036  0.060442 -0.438994 -0.325518  0.835266
1305031912.533113 -0.207372 -0.019617  0.158617  0.055910 -0.442134 -0.329898  0.832201
1305031912.565146 -0.205632 -0.021823  0.158048  0.051237 -0.447461 -0.331455  0.829030
1305031912.597090 -0.201916 -0.024664  0.161899  0.046251 -0.453018 -0.332022  0.826073
1305031912.633132 -0.198979 -0.025719  0.164151  0.044297 -0.457100 -0.333541  0.823315
1305031912.665220 -0.198178 -0.025634  0.163081  0.041831 -0.460890 -0.338054  0.819482
1305031912.697182 -0.198369 -0.027636  0.162230  0.038667 -0.466875 -0.344019  0.813747
1305031912.733125 -0.197137 -0.027713  0.164944  0.036747 -0.474506 -0.351127  0.806352
1305031912.765193 -0.193894 -0.029781  0.170450  0.036620 -0.479835 -0.357369  0.800440
1305031912.797155 -0.190264 -0.028923  0.173526  0.037021 -0.480696 -0.360439  0.798526
1305031912.833077 -0.189689 -0.030097  0.177064  0.036645 -0.478799 -0.363148  0.798457
1305031912.865153 -0.189814 -0.032341  0.180140  0.037592 -0.475878 -0.365297  0.799177
1305031912.897198 -0.188155 -0.033123  0.182910  0.040183 -0.472277 -0.364963  0.801338
1305031912.933115 -0.186699 -0.034905  0.181997  0.041230 -0.467002 -0.362783  0.805356
1305031912.965034 -0.187715 -0.038408  0.182399  0.045474 -0.464392 -0.364236  0.805980
1305031912.997049 -0.184233 -0.039485  0.182682  0.052387 -0.461164 -0.363864  0.807581
1305031913.033133 -0.182692 -0.042127  0.179743  0.054821 -0.458119 -0.361097  0.810389
1305031913.065209 -0.180363 -0.043655  0.181649  0.056807 -0.457139 -0.355986  0.813063
1305031913.097038 -0.175638 -0.044558  0.183950  0.058209 -0.454001 -0.346955  0.818606
1305031913.133146 -0.170745 -0.044665  0.186255  0.060360 -0.447216 -0.337389  0.826150
1305031913.165211 -0.169166 -0.042321  0.188959  0.062672 -0.437162 -0.323986  0.836657
1305031913.197113 -0.166265 -0.044381  0.191153  0.062437 -0.427833 -0.310609  0.846512
1305031913.233126 -0.163084 -0.046782  0.193396  0.061959 -0.418286 -0.295828  0.856553
1305031913.265022 -0.162756 -0.047948  0.195785  0.060901 -0.407111 -0.278186  0.867851
1305031913.297160 -0.159930 -0.044873  0.198599  0.062448 -0.394174 -0.262023  0.878676
1305031913.333122 -0.159246 -0.042442  0.200964  0.063905 -0.379732 -0.246600  0.889330
1305031913.365070 -0.155904 -0.042878  0.204098  0.064867 -0.367610 -0.234963  0.897467
1305031913.397099 -0.149279 -0.037712  0.211848  0.069199 -0.355797 -0.224309  0.904602
1305031913.433081 -0.144256 -0.032383  0.223845  0.075144 -0.341135 -0.212352  0.912626
1305031913.465231 -0.129236 -0.021582  0.235570  0.083801 -0.323370 -0.197533  0.921623
1305031913.497227 -0.126205 -0.017654  0.236110  0.085161 -0.296989 -0.178812  0.934116
1305031913.533297 -0.128271 -0.004862  0.236475  0.089095 -0.269837 -0.160047  0.945323
1305031913.565261 -0.115644 -0.009151  0.237411  0.087756 -0.249942 -0.146357  0.953104
1305031913.597139 -0.114225 -0.010000  0.230397  0.089765 -0.226116 -0.131865  0.960950
1305031913.633293 -0.105538  0.004600  0.229872  0.096110 -0.204313 -0.118473  0.966945
1305031913.665421 -0.096425  0.013609  0.226475  0.094325 -0.182199 -0.101145  0.973487
1305031913.697243 -0.092609  0.015770  0.221568  0.088524 -0.159265 -0.082427  0.979798
1305031913.733097 -0.085738  0.021259  0.215595  0.083371 -0.136644 -0.067444  0.984799
1305031913.765028 -0.081296  0.024702  0.206668  0.075822 -0.113904 -0.052643  0.989194
1305031913.797106 -0.078274  0.028379  0.197256  0.067119 -0.093666 -0.037050  0.992648
1305031913.833143 -0.071311  0.024380  0.190624  0.057228 -0.076603 -0.022107  0.995172
1305031913.865063 -0.062536  0.028273  0.185216  0.053817 -0.059874 -0.006213  0.996735
1305031913.897116 -0.057596  0.034201  0.178319  0.049869 -0.041962  0.010906  0.997814
1305031913.933123 -0.049627  0.034203  0.171407  0.045687 -0.028352  0.027638  0.998171
1305031913.965134 -0.039626  0.042016  0.163899  0.047447 -0.016644  0.038261  0.998002
1305031913.997116 -0.029492  0.048925  0.158118  0.045850 -0.003950  0.052026  0.997585
1305031914.033441 -0.016956  0.050424  0.150229 0.044814 0.007287 0.069027 0.996581
1305031914.065072 -0.005800  0.063740  0.143993 0.048087 0.019041 0.081467 0.995333
1305031914.097126 0.005957 0.068008 0.136709 0.045900 0.031105 0.091565 0.994254
1305031914.133245 0.017735 0.073000 0.129466 0.045394 0.042201 0.102469 0.992803
1305031914.165013 0.029807 0.079346 0.122927 0.046852 0.053304 0.112428 0.991122
1305031914.197110 0.044060 0.086694 0.115150 0.048510 0.063489 0.118988 0.989676
1305031914.233108 0.060234 0.089208 0.106263 0.051029 0.075877 0.126089 0.987796
1305031914.265074 0.073642 0.097509 0.099552 0.060280 0.091167 0.129552 0.985531
1305031914.297165 0.085642 0.110394 0.095930 0.068551 0.103995 0.130634 0.983575
1305031914.333148 0.094059 0.126593 0.090463 0.070328 0.113483 0.129180 0.982593
1305031914.365058 0.099592 0.132142 0.080660 0.063413 0.118590 0.128086 0.982603
1305031914.397215 0.116659 0.139365 0.071865 0.056560 0.116535 0.127595 0.983331
1305031914.433060 0.136540 0.146551 0.061895 0.051269 0.114621 0.127092 0.983911
1305031914.465054 0.153193 0.151512 0.052118 0.045670 0.114977 0.125621 0.984334
1305031914.497127 0.174983 0.161795 0.041338 0.042112 0.115357 0.121574 0.984956
1305031914.533107 0.187265 0.167611 0.033528 0.036607 0.120432 0.117325 0.985084
1305031914.565001 0.203214 0.175993 0.025584 0.034317 0.121781 0.114028 0.985388
1305031914.597122 0.219968 0.187872 0.015407 0.031413 0.123565 0.109077 0.985823
1305031914.633055 0.237585 0.199101 0.007885 0.025818 0.126614 0.103855 0.986163
1305031914.665019  0.257526  0.206662 -0.001716 0.019185 0.129753 0.102141 0.986085
1305031914.697129  0.270894  0.205693 -0.009211 0.012385 0.136341 0.101727 0.985347
1305031914.733078  0.287643  0.213068 -0.017277 0.011867 0.139883 0.098077 0.985227
1305031914.764901  0.299851  0.225475 -0.022052 0.010153 0.144760 0.096522 0.984695
1305031914.797119  0.309952  0.227406 -0.026479 0.003877 0.146643 0.097084 0.984406
1305031914.833133  0.324556  0.225894 -0.033873 -0.000814  0.144737  0.096185  0.984784
1305031914.865128  0.336985  0.230596 -0.039181 -0.001119  0.142016  0.092431  0.985539
1305031914.897188  0.353422  0.234285 -0.045988 -0.001879  0.136778  0.090369  0.986469
1305031914.933099  0.365569  0.230586 -0.052475 -0.001502  0.132244  0.089504  0.987167
1305031914.964978  0.385571  0.240098 -0.060657 0.004113 0.123873 0.084176 0.988713
1305031914.997078  0.404397  0.250142 -0.067118 0.006906 0.119584 0.081985 0.989409
1305031915.033152  0.417923  0.250987 -0.072173 0.006416 0.117051 0.081716 0.989738
1305031915.065009  0.437073  0.258847 -0.077618 0.009113 0.112555 0.080375 0.990348
1305031915.097024  0.453203  0.259543 -0.083138 0.008921 0.110384 0.076713 0.990884
1305031915.133208  0.468355  0.260060 -0.088175 0.011054 0.108762 0.068627 0.991634
1305031915.165021  0.483036  0.260501 -0.093488 0.014627 0.108599 0.057726 0.992300
1305031915.197108  0.496235  0.261264 -0.099551 0.020326 0.106628 0.045670 0.993042
1305031915.233111  0.513198  0.274819 -0.101791 0.027988 0.102542 0.034885 0.993723
1305031915.264979  0.525641  0.275880 -0.104708 0.028095 0.099541 0.026738 0.994277
1305031915.297152  0.537322  0.277991 -0.108323 0.029358 0.093030 0.020158 0.995026
1305031915.333207  0.554423  0.278915 -0.113582 0.029331 0.081666 0.013533 0.996136
1305031915.365050  0.574012  0.277971 -0.117942 0.028889 0.069612 0.005933 0.997138
1305031915.397167  0.592209  0.279755 -0.121081  0.028781  0.058747 -0.002373  0.997855
1305031915.432960  0.611130  0.270770 -0.126429  0.025396  0.047204 -0.011761  0.998493
1305031915.464920  0.627533  0.273353 -0.130658  0.027631  0.036377 -0.028093  0.998561
1305031915.497121  0.643865  0.279511 -0.134396  0.027835  0.023854 -0.044152  0.998352
1305031915.533058  0.665077  0.272048 -0.138763  0.022247  0.009715 -0.055154  0.998183
1305031915.564985  0.689950  0.267267 -0.142194  0.021720 -0.001880 -0.067282  0.997496
1305031915.601161  0.715024  0.265927 -0.143943  0.022331 -0.007409 -0.081317  0.996411
1305031915.633062  0.734196  0.263492 -0.145562  0.022416 -0.006916 -0.090718  0.995600
1305031915.665003  0.748165  0.257739 -0.146442  0.023417 -0.005022 -0.096341  0.995060
1305031915.701106  0.760268  0.259900 -0.147936  0.027840 -0.005728 -0.101468  0.994433
1305031915.733046  0.767372  0.263343 -0.149885  0.029229 -0.010339 -0.104866  0.994003
1305031915.765010  0.778905  0.269305 -0.149968  0.027604 -0.023665 -0.109798  0.993289
1305031915.801243  0.793372  0.258775 -0.148570  0.020788 -0.040037 -0.115069  0.992333
1305031915.833049  0.811925  0.257582 -0.148641  0.022208 -0.056927 -0.124287  0.990363
1305031915.865069  0.833802  0.260864 -0.148009  0.021131 -0.073270 -0.135195  0.987880
1305031915.901234  0.851621  0.258329 -0.145855  0.017618 -0.086841 -0.145103  0.985441
1305031915.933056  0.872738  0.255847 -0.143522  0.013040 -0.099107 -0.154590  0.982909
1305031915.965061  0.891349  0.243942 -0.140866  0.008649 -0.108276 -0.160228  0.981085
1305031916.001234  0.911806  0.247694 -0.137453  0.011059 -0.115121 -0.168214  0.978943
1305031916.033043  0.927386  0.239076 -0.134347  0.006249 -0.119765 -0.177899  0.976713
1305031916.065060  0.940278  0.206668 -0.134313  0.005001 -0.126196 -0.187379  0.974135
1305031916.101115  0.949883  0.203017 -0.136632  0.024554 -0.133325 -0.194889  0.971411
1305031916.133093  0.962274  0.196485 -0.137211  0.045038 -0.147132 -0.198405  0.967967
1305031916.165155  0.972086  0.200658 -0.150787  0.067546 -0.161051 -0.200355  0.964032
1305031916.201031  0.992067  0.210469 -0.152463  0.080439 -0.179894 -0.204986  0.958722
1305031916.233050  1.016952  0.192346 -0.149200  0.085266 -0.199930 -0.208423  0.953582
1305031916.265060  1.037537  0.186429 -0.147912  0.099460 -0.212590 -0.215501  0.947878
1305031916.301076  1.055732  0.181070 -0.146243  0.112779 -0.221831 -0.223179  0.942477
1305031916.333426  1.071920  0.166391 -0.149359  0.126002 -0.228278 -0.229157  0.937816
1305031916.365121  1.092008  0.158950 -0.148502  0.146127 -0.231638 -0.237587  0.931957
1305031916.401006  1.106846  0.154172 -0.151525  0.164009 -0.229770 -0.241595  0.928407
1305031916.433168  1.114129  0.151578 -0.154337  0.179830 -0.228375 -0.238940  0.926506
1305031916.465124  1.121400  0.147495 -0.158746  0.193472 -0.230769 -0.234380  0.924327
1305031916.501025  1.125554  0.147143 -0.161019  0.205162 -0.236935 -0.230119  0.921312
1305031916.533266  1.132958  0.138911 -0.163429  0.216337 -0.249164 -0.227523  0.916160
1305031916.565142  1.142184  0.139074 -0.164746  0.229456 -0.262373 -0.225848  0.909672
1305031916.601238  1.154106  0.142136 -0.164365  0.237209 -0.275421 -0.226293  0.903696
1305031916.633156  1.163971  0.129225 -0.160634  0.242440 -0.288886 -0.225997  0.898161
1305031916.665139  1.176993  0.123210 -0.151411  0.251084 -0.299590 -0.227213  0.891951
1305031916.701048  1.185560  0.112425 -0.144421  0.259389 -0.307287 -0.228238  0.886679
1305031916.733056  1.195134  0.107547 -0.142213  0.267255 -0.315393 -0.228908  0.881308
1305031916.765076  1.202744  0.094788 -0.132277  0.273503 -0.324889 -0.226809  0.876471
1305031916.801088  1.214225  0.079904 -0.126421  0.279873 -0.335229 -0.221820  0.871831
1305031916.833266  1.224303  0.071499 -0.118858  0.287234 -0.344231 -0.219124  0.866595
1305031916.865085  1.233002  0.059929 -0.110489  0.292837 -0.353406 -0.216823  0.861591
1305031916.901017  1.241909  0.030605 -0.107976  0.296279 -0.365027 -0.213650  0.856346
1305031916.933088  1.259661  0.019441 -0.089560  0.304486 -0.376943 -0.210394  0.849080
1305031916.965054  1.268274  0.014858 -0.083058  0.312450 -0.384126 -0.208607  0.843389
1305031917.001132  1.277518 -0.023988 -0.085755  0.314204 -0.393251 -0.206492  0.839041
1305031917.033155  1.269638 -0.057621 -0.109373  0.319466 -0.399238 -0.202146  0.835277
1305031917.065136  1.281966 -0.073700 -0.103121  0.333737 -0.407182 -0.199274  0.826506
1305031917.101130  1.290176 -0.085398 -0.090933  0.348454 -0.412971 -0.199623  0.817426
1305031917.133106  1.301351 -0.079056 -0.054605  0.369418 -0.418543 -0.197372  0.805851
1305031917.165045  1.300005 -0.085970 -0.052507  0.386643 -0.420991 -0.192998  0.797512
1305031917.201175  1.336934 -0.032992  0.028950  0.413759 -0.428489 -0.184998  0.781649
1305031917.233102  1.335483 -0.054583  0.004236  0.420628 -0.429088 -0.179238  0.778992
1305031917.265163  1.347926 -0.073598  0.004357  0.428868 -0.434060 -0.173552  0.773010
1305031917.301107  1.350641 -0.083758 -0.015167  0.433558 -0.437883 -0.167554  0.769553
1305031917.333229  1.374210 -0.100742 -0.005772  0.434556 -0.444519 -0.166731  0.765353
1305031917.365138  1.392640 -0.127085 -0.010856  0.430735 -0.450021 -0.169823  0.763616
1305031917.401065  1.402297 -0.121452  0.004821  0.428122 -0.453834 -0.171206  0.762518
1305031917.433141  1.412430 -0.124696  0.016883  0.422238 -0.455623 -0.174342  0.764020
1305031917.465076  1.421905 -0.144642 -0.004164  0.406666 -0.453523 -0.179943  0.772373
1305031917.501158  1.423655 -0.157972 -0.014668  0.389026 -0.451382 -0.185170  0.781425
1305031917.533057  1.434237 -0.163721  0.000068  0.375915 -0.450595 -0.193784  0.786193
1305031917.565195  1.443184 -0.161028  0.015456  0.364207 -0.450009 -0.202991  0.789709
1305031917.601069  1.452751 -0.141420  0.047412  0.355785 -0.450131 -0.210736  0.791448
1305031917.633090  1.464241 -0.139454  0.075622  0.345914 -0.452384 -0.218007  0.792569
1305031917.665060  1.474299 -0.132399  0.086092  0.335339 -0.453213 -0.224531  0.794816
1305031917.701096  1.485951 -0.144855  0.084595  0.319803 -0.455457 -0.229845  0.798408
1305031917.733003  1.501177 -0.147124  0.091376  0.305759 -0.458829 -0.233630  0.800878
1305031917.765114  1.511869 -0.130369  0.109646  0.293403 -0.461319 -0.238504  0.802630
1305031917.801048  1.522227 -0.132278  0.130607  0.274889 -0.464145 -0.244046  0.805883
1305031917.833090  1.533534 -0.138788  0.133081  0.255049 -0.465162 -0.251019  0.809669
1305031917.865107  1.550567 -0.150994  0.141245  0.235137 -0.466309 -0.261527  0.811708
1305031917.901060  1.556235 -0.157428  0.158467  0.218734 -0.464553 -0.272200  0.813790
1305031917.932948  1.568512 -0.160200  0.156577  0.199323 -0.460507 -0.281320  0.817963
1305031917.965346  1.573800 -0.174236  0.171527  0.179350 -0.458937 -0.289322  0.820673
1305031918.001098  1.582997 -0.176549  0.178926  0.165638 -0.455411 -0.298230  0.822328
1305031918.033144  1.594792 -0.173150  0.182479  0.151849 -0.451416 -0.309727  0.822943
1305031918.065137  1.598164 -0.186121  0.184486  0.135867 -0.447923 -0.324768  0.821846
1305031918.101060  1.607472 -0.190215  0.189563  0.127038 -0.448644 -0.334899  0.818794
1305031918.133054  1.620417 -0.193721  0.201549  0.117690 -0.449958 -0.347031  0.814406
1305031918.165017  1.628593 -0.204522  0.215962  0.107204 -0.448790 -0.356029  0.812612
1305031918.201086  1.640310 -0.207674  0.226323  0.100654 -0.445455 -0.362533  0.812409
1305031918.233042  1.653611 -0.211494  0.240137  0.092343 -0.442171 -0.370318  0.811678
1305031918.265256  1.663418 -0.217727  0.251790  0.083556 -0.436454 -0.379933  0.811281
1305031918.301124  1.673857 -0.219764  0.263094  0.075560 -0.429193 -0.390976  0.810692
1305031918.333165  1.681918 -0.228214  0.277387  0.065601 -0.421297 -0.403699  0.809464
1305031918.365072  1.691310 -0.242115  0.289857  0.057075 -0.414533 -0.413080  0.808870
1305031918.401030  1.704113 -0.244498  0.303045  0.051841 -0.405254 -0.421414  0.809624
1305031918.433043  1.711594 -0.252488  0.320087  0.041517 -0.395397 -0.431312  0.809881
1305031918.465089  1.717797 -0.266670  0.334337  0.032253 -0.385961 -0.438551  0.810967
1305031918.501125  1.726196 -0.282264  0.349072  0.027280 -0.376932 -0.443948  0.812458
1305031918.533134  1.735381 -0.289896  0.363846  0.026029 -0.368800 -0.447896  0.814063
1305031918.565018  1.745888 -0.299517  0.380852  0.021363 -0.362834 -0.451043  0.815141
1305031918.601029  1.749385 -0.315366  0.395233  0.015967 -0.356544 -0.454252  0.816258
1305031918.633027  1.759429 -0.324587  0.409595  0.015071 -0.353504 -0.457638  0.815705
1305031918.665112  1.766073 -0.337074  0.423134  0.011549 -0.351437 -0.463449  0.813372
1305031918.701017  1.772257 -0.351120  0.434597  0.006779 -0.351185 -0.467718  0.811088
1305031918.765151  1.786447 -0.386992  0.460781  0.004667 -0.352905 -0.480062  0.803105
1305031918.801097  1.792780 -0.403616  0.472466  0.011831 -0.350881 -0.492175  0.796559
1305031918.833123  1.798602 -0.416456  0.478683  0.018678 -0.348144 -0.502307  0.791286
1305031918.865115  1.802731 -0.430438  0.485169  0.024244 -0.348494 -0.512570  0.784370
1305031918.901084  1.807103 -0.440769  0.493095  0.032123 -0.351700 -0.523665  0.775274
1305031918.933071  1.811400 -0.452356  0.500854  0.036815 -0.358283 -0.533762  0.765098
1305031918.965058  1.817303 -0.464394  0.510215  0.041858 -0.365995 -0.545039  0.753145
1305031919.001053  1.818611 -0.476797  0.519410  0.045764 -0.373202 -0.555736  0.741473
1305031919.033082  1.827605 -0.483695  0.530203  0.050466 -0.383257 -0.562500  0.730863
1305031919.065147  1.830078 -0.494166  0.541581  0.048982 -0.391183 -0.571274  0.719877
1305031919.101028  1.832249 -0.508650  0.553184  0.047979 -0.399795 -0.580338  0.707863
1305031919.133133  1.836115 -0.520741  0.565993  0.048370 -0.407249 -0.588091  0.697107
1305031919.165110  1.839467 -0.530590  0.578173  0.048321 -0.413742 -0.594466  0.687817
1305031919.201124  1.843770 -0.538816  0.589620  0.047567 -0.420797 -0.601177  0.677683
1305031919.233093  1.843517 -0.548385  0.598385  0.045969 -0.428990 -0.610285  0.664385
1305031919.265125  1.849049 -0.559738  0.609286  0.047708 -0.440100 -0.620121  0.647677
1305031919.301119  1.850485 -0.572307  0.619015  0.047903 -0.450403 -0.628605  0.632217
1305031919.333120  1.862533 -0.583765  0.629956  0.049314 -0.463813 -0.630973  0.619935
1305031919.364948  1.871389 -0.597245  0.642394  0.046914 -0.473845 -0.636183  0.607076
1305031919.401124  1.877637 -0.611191  0.650647  0.043894 -0.481916 -0.640937  0.595844
1305031919.433256  1.886985 -0.625302  0.661025  0.040781 -0.491110 -0.644504  0.584604
1305031919.465070  1.895449 -0.643810  0.670317  0.037720 -0.498132 -0.649770  0.572924
1305031919.501049  1.901924 -0.664164  0.679800  0.034844 -0.502820 -0.654160  0.563944
1305031919.533110  1.903174 -0.684618  0.686667  0.033896 -0.505332 -0.656882  0.558567
1305031919.565165  1.910868 -0.699477  0.690082  0.038306 -0.508272 -0.656778  0.555729
1305031919.601094  1.915448 -0.713737  0.695404  0.039742 -0.511907 -0.657240  0.551731
1305031919.633127  1.913324 -0.730959  0.695151  0.040079 -0.517677 -0.656561  0.547112
1305031919.665042  1.917752 -0.751926  0.704224  0.042650 -0.528113 -0.652870  0.541330
1305031919.701092  1.916163 -0.773077  0.713902  0.044668 -0.534784 -0.649920  0.538159
1305031919.733117  1.913838 -0.791293  0.716477  0.050517 -0.539347 -0.646217  0.537547
1305031919.765060  1.919705 -0.799196  0.719887  0.055500 -0.545103 -0.640239  0.538401
1305031919.801129  1.915935 -0.809348  0.722009  0.052679 -0.554026 -0.634582  0.536270
1305031919.833072  1.918396 -0.816863  0.726581  0.048921 -0.565923 -0.629288  0.530409
1305031919.865180  1.911248 -0.829961  0.735211  0.036281 -0.577191 -0.626638  0.522358
1305031919.901067  1.894064 -0.846948  0.742586  0.026147 -0.587250 -0.623496  0.515467
1305031919.933102  1.887724 -0.857665  0.749511  0.022537 -0.596332 -0.617715  0.512160
1305031919.965129  1.875665 -0.868066  0.759594  0.016016 -0.605027 -0.611563  0.509585
1305031920.001054  1.865958 -0.876114  0.761267  0.012760 -0.612182 -0.605460  0.508418
1305031920.033118  1.863931 -0.878921  0.766327  0.008655 -0.621533 -0.599763  0.503890
1305031920.065136  1.848103 -0.886645  0.775107 -0.001005 -0.631514 -0.596112  0.495822
1305031920.101055  1.837548 -0.894063  0.784032 -0.004957 -0.641911 -0.591331  0.488111
1305031920.132987  1.826991 -0.900421  0.795556 -0.008084 -0.649305 -0.589346  0.480634
1305031920.165140  1.812794 -0.907739  0.807248 -0.009835 -0.654293 -0.588413  0.474946
1305031920.201166  1.798376 -0.917717  0.822309 -0.009858 -0.655492 -0.589023  0.472530
1305031920.233083  1.779316 -0.923023  0.831020 -0.008066 -0.653041 -0.587728  0.477544
1305031920.265120  1.764675 -0.925943  0.842760 -0.002170 -0.651574 -0.583967  0.484178
1305031920.301096  1.748235 -0.930941  0.850102  0.002934 -0.647057 -0.580232  0.494610
1305031920.333124  1.736968 -0.930167  0.854877  0.010507 -0.642437 -0.572135  0.509731
1305031920.365130  1.725093 -0.932629  0.865390  0.016138 -0.637552 -0.564944  0.523550
1305031920.401115  1.710245 -0.937266  0.865720  0.021160 -0.629641 -0.558775  0.539329
1305031920.433123  1.701992 -0.935054  0.867992  0.031037 -0.623448 -0.550621  0.554226
1305031920.465148  1.690526 -0.941255  0.867764  0.037469 -0.617959 -0.544915  0.565501
1305031920.501107  1.681262 -0.944125  0.866953  0.046304 -0.613691 -0.538479  0.575569
1305031920.533105  1.675866 -0.947311  0.861862  0.055142 -0.609732 -0.533026  0.584012
1305031920.565153  1.665028 -0.951849  0.859954  0.059633 -0.608413 -0.529129  0.588472
1305031920.633105  1.641987 -0.959503  0.867132  0.070247 -0.608315 -0.515121  0.599724
1305031920.665129  1.629506 -0.962605  0.877683  0.076620 -0.604058 -0.507035  0.610049
1305031920.701147  1.617977 -0.968538  0.879712  0.084107 -0.594023 -0.497406  0.626617
1305031920.733091  1.611501 -0.976032  0.880891  0.094525 -0.585016 -0.486873  0.641698
1305031920.765152  1.600151 -0.978673  0.888147  0.104372 -0.576094 -0.476764  0.655681
1305031920.801031  1.595363 -0.984037  0.885670  0.113730 -0.565900 -0.466571  0.670175
1305031920.833132  1.589437 -0.988605  0.887497  0.122005 -0.559160 -0.458452  0.679910
