# ground truth trajectory
# file: 'rgbd_dataset_freiburg1_xyz.bag'
# timestamp tx ty tz qx qy qz qw
1305031911.665124 -0.191902 -0.031163  0.109456  0.063970 -0.259699 -0.164997  0.949337
1305031911.697167 -0.195655 -0.028600  0.115188  0.065759 -0.269033 -0.173201  0.945145
1305031911.733203 -0.198544 -0.024724  0.121388  0.067219 -0.277142 -0.181968  0.941043
1305031911.765284 -0.201172 -0.020331  0.126998  0.067637 -0.283910 -0.191138  0.937169
1305031911.797297 -0.203494 -0.017428  0.133515  0.067119 -0.289475 -0.198459  0.933977
1305031911.833338 -0.211066 -0.014573  0.133851  0.063836 -0.293582 -0.205979  0.931293
1305031911.865269 -0.214426 -0.008850  0.137314  0.060559 -0.301990 -0.211661  0.927542
1305031911.897159 -0.219566 -0.011418  0.139017  0.053701 -0.310477 -0.217191  0.923877
1305031911.933063 -0.225360 -0.010365  0.139529  0.047191 -0.320795 -0.222782  0.919365
1305031911.965140 -0.231346 -0.007584  0.135210  0.040093 -0.333524 -0.229197  0.913577
1305031911.997252 -0.232705 -0.003207  0.139823  0.032686 -0.350783 -0.234761  0.905964
1305031912.033135 -0.232189 -0.004923  0.143288  0.022359 -0.364291 -0.238462  0.899960
1305031912.065365 -0.231652 -0.008047  0.147233  0.014672 -0.375399 -0.240775  0.894923
1305031912.096953 -0.230998 -0.009109  0.152455  0.010434 -0.383009 -0.246486  0.890191
1305031912.133282 -0.231780 -0.014553  0.154807  0.008310 -0.388452 -0.255585  0.885275
1305031912.165138 -0.230756 -0.015419  0.156859  0.012440 -0.394342 -0.266896  0.879265
1305031912.197357 -0.228635 -0.015876  0.159834  0.016044 -0.398121 -0.279657  0.873518
1305031912.233265 -0.227416 -0.017329  0.161974  0.020482 -0.400404 -0.290662  0.868777
1305031912.265090 -0.227711 -0.022193  0.161971  0.024407 -0.401846 -0.299407  0.865031
1305031912.297250 -0.229986 -0.031260  0.160364  0.032678 -0.404790 -0.303542  0.861940
1305031912.333274 -0.224751 -0.025079  0.159601  0.046383 -0.409470 -0.304145  0.858882
1305031912.365250 -0.222235 -0.025120  0.158396  0.051931 -0.412903 -0.304144  0.856919
1305031912.397198 -0.219539 -0.022817  0.156168  0.057173 -0.419136 -0.305855  0.852941
1305031912.433290 -0.216263 -0.021254  0.155677  0.059229 -0.425944 -0.312573  0.846972
1305031912.465142 -0.213211 -0.021309  0.156009  0.060618 -0.433178 -0.319169  0.840722
1305031912.497123 -0.205572 -0.020189  0.162666  0.059677 -0.440490 -0.325332  0.834606
1305031912.533113 -0.206107 -0.022501  0.163264  0.055160 -0.443632 -0.329714  0.831527
1305031912.565146 -0.204336 -0.024793  0.162729  0.050468 -0.448967 -0.331272  0.828336
1305031912.597090 -0.200631 -0.027610  0.166598  0.045492 -0.454518 -0.331837  0.825365
1305031912.633132 -0.197766 -0.028829  0.168928  0.043477 -0.458616 -0.333349  0.822593
1305031912.665220 -0.196970 -0.028733  0.167845  0.041022 -0.462399 -0.337857  0.818753
1305031912.697182 -0.197087 -0.030786  0.166965  0.037857 -0.468384 -0.343810  0.813005
1305031912.733125 -0.195857 -0.030881  0.169733  0.035945 -0.476030 -0.350908  0.805585
1305031912.765193 -0.192644 -0.032956  0.175254  0.035825 -0.481358 -0.357143  0.799662
1305031912.797155 -0.189021 -0.032094  0.178337  0.036231 -0.482221 -0.360211  0.797746
1305031912.833077 -0.188453 -0.033232  0.181865  0.035870 -0.480321 -0.362920  0.797680
1305031912.865153 -0.188554 -0.035500  0.185050  0.036824 -0.477439 -0.365074  0.798384
1305031912.897198 -0.186891 -0.036369  0.187897  0.039389 -0.473869 -0.364750  0.800533
1305031912.933115 -0.185385 -0.038149  0.187061  0.040445 -0.468622 -0.362586  0.804543
1305031912.965034 -0.186395 -0.041649  0.187492  0.044693 -0.466025 -0.364032  0.805173
1305031912.997049 -0.182954 -0.042771  0.187806  0.051579 -0.462807 -0.363653  0.806787
1305031913.033133 -0.181302 -0.045616  0.184961  0.053959 -0.459813 -0.360899  0.809575
1305031913.065209 -0.178972 -0.047124  0.186886  0.055943 -0.458834 -0.355784  0.812256
1305031913.097038 -0.174298 -0.048028  0.189207  0.057320 -0.455690 -0.346757  0.817814
1305031913.133146 -0.170528 -0.046645  0.192359  0.059799 -0.448851 -0.336968  0.825475
1305031913.165211 -0.169039 -0.044276  0.195459  0.062113 -0.438898 -0.323605  0.835937
1305031913.197113 -0.166283 -0.046373  0.197488  0.061798 -0.429513 -0.310231  0.845847
1305031913.233126 -0.163070 -0.048813  0.199832  0.061287 -0.419990 -0.295468  0.855892
1305031913.265022 -0.162743 -0.049961  0.202242  0.060197 -0.408815 -0.277844  0.867208
1305031913.297160 -0.159923 -0.046881  0.205057  0.061710 -0.395876 -0.261697  0.878060
1305031913.333122 -0.159203 -0.044564  0.207467  0.063095 -0.381465 -0.246299  0.888730
1305031913.365070 -0.155958 -0.045153  0.210621  0.063959 -0.369331 -0.234636  0.896911
1305031913.397099 -0.149448 -0.039834  0.218407  0.068310 -0.357489 -0.223967  0.904087
1305031913.433081 -0.144470 -0.034523  0.230310  0.074208 -0.342803 -0.212027  0.912153
1305031913.465231 -0.129348 -0.024312  0.241880  0.082609 -0.325081 -0.197238  0.921192
1305031913.497227 -0.126443 -0.020353  0.242115  0.083917 -0.298592 -0.178549  0.933767
1305031913.533297 -0.128418 -0.007391  0.242564  0.087887 -0.271465 -0.159815  0.945009
1305031913.565261 -0.115899 -0.011646  0.243523  0.086529 -0.251529 -0.146134  0.952833
1305031913.597139 -0.114104 -0.012487  0.236711  0.088553 -0.227828 -0.131692  0.960682
1305031913.633293 -0.105554  0.002071  0.236093  0.094875 -0.205958 -0.118399  0.966727
1305031913.665421 -0.096723  0.011134  0.232525  0.093072 -0.183697 -0.101102  0.973330
1305031913.697243 -0.092898  0.013282  0.227605  0.087243 -0.160740 -0.082430  0.979672
1305031913.733097 -0.086038  0.018729  0.221590  0.082060 -0.138083 -0.067511  0.984704
1305031913.765028 -0.081607  0.022050  0.212615  0.074459 -0.115338 -0.052725  0.989127
1305031913.797106 -0.078547  0.025716  0.203312  0.065761 -0.095097 -0.037177  0.992598
1305031913.833143 -0.071545  0.021699  0.196652  0.055843 -0.078024 -0.022249  0.995138
1305031913.865063 -0.062751  0.025613  0.191308  0.052430 -0.061278 -0.006405  0.996722
1305031913.897116 -0.057812  0.031555  0.184422  0.048477 -0.043334  0.010736  0.997826
1305031913.933123 -0.049877  0.031515  0.177388  0.044248 -0.029643  0.027501  0.998202
1305031913.965134 -0.039863  0.039311  0.169866  0.046008 -0.017916  0.038088  0.998054
1305031913.997116 -0.029767  0.046194  0.164058  0.044396 -0.005182  0.051834  0.997655
1305031914.033441 -0.017259  0.047652  0.156152 0.043333 0.006107 0.068817 0.996669
1305031914.065072 -0.006640  0.061299  0.150234 0.046805 0.018173 0.081163 0.995435
1305031914.097126 0.005290 0.065549 0.142968 0.044605 0.030191 0.091261 0.994369
1305031914.133245 0.017105 0.070548 0.135752 0.044106 0.041300 0.102147 0.992933
1305031914.165013 0.029117 0.076832 0.129217 0.045554 0.052447 0.112084 0.991268
1305031914.197110 0.043450 0.084170 0.121445 0.047214 0.062612 0.118625 0.989838
1305031914.233108 0.059748 0.086601 0.112582 0.049711 0.074973 0.125727 0.987978
1305031914.265074 0.073104 0.094858 0.105868 0.058962 0.090292 0.129175 0.985741
1305031914.297165 0.084973 0.107779 0.102294 0.067258 0.103172 0.130218 0.983806
1305031914.333148 0.093419 0.123954 0.096795 0.069041 0.112658 0.128751 0.982835
1305031914.365058 0.098976 0.129475 0.086989 0.062129 0.117767 0.127644 0.982842
1305031914.397215 0.116045 0.136648 0.078214 0.055272 0.115719 0.127150 0.983558
1305031914.433060 0.135939 0.143795 0.068271 0.049981 0.113810 0.126646 0.984129
1305031914.465054 0.152578 0.148677 0.058470 0.044363 0.114174 0.125168 0.984545
1305031914.497127 0.174312 0.158778 0.047674 0.040766 0.114578 0.121152 0.985156
1305031914.533107 0.186630 0.164441 0.039782 0.035215 0.119633 0.116906 0.985282
1305031914.565001 0.202599 0.172792 0.031846 0.032927 0.120978 0.113605 0.985583
1305031914.597122 0.219391 0.184519 0.021598 0.029971 0.122749 0.108648 0.986017
1305031914.633055 0.237004 0.195681 0.014041 0.024371 0.125791 0.103427 0.986350
1305031914.665019 0.256965 0.203223 0.004492 0.017748 0.128936 0.101699 0.986265
1305031914.697129  0.270407  0.202245 -0.002949 0.010968 0.135505 0.101294 0.985524
1305031914.733078  0.287229  0.209601 -0.011060 0.010456 0.139011 0.097632 0.985411
1305031914.764901  0.299509  0.221960 -0.015902 0.008740 0.143857 0.096097 0.984883
1305031914.797119  0.309655  0.223841 -0.020427 0.002451 0.145709 0.096670 0.984590
1305031914.833133  0.324269  0.222288 -0.027827 -0.002249  0.143799  0.095765  0.984960
1305031914.865128  0.336730  0.226962 -0.033149 -0.002554  0.141061  0.092021  0.985712
1305031914.897188  0.353195  0.230549 -0.039944 -0.003347  0.135812  0.089972  0.986635
1305031914.933099  0.365379  0.226841 -0.046391 -0.002966  0.131266  0.089110  0.987330
1305031914.964978  0.385520  0.236368 -0.054613 0.002664 0.122827 0.083789 0.988881
1305031914.997078  0.404080  0.246278 -0.061113 0.005415 0.118651 0.081610 0.989562
1305031915.033152  0.417625  0.247122 -0.066148 0.004934 0.116111 0.081338 0.989888
1305031915.065009  0.436790  0.254957 -0.071575 0.007630 0.111611 0.080006 0.990497
1305031915.097024  0.452966  0.255637 -0.077115 0.007440 0.109418 0.076353 0.991031
1305031915.133208  0.468129  0.256134 -0.082121 0.009580 0.107783 0.068271 0.991781
1305031915.165021  0.482822  0.256553 -0.087403 0.013163 0.107603 0.057373 0.992450
1305031915.197108  0.496034  0.257292 -0.093440 0.018874 0.105612 0.045327 0.993194
1305031915.233111  0.512950  0.270859 -0.095661 0.026558 0.101533 0.034562 0.993877
1305031915.264979  0.525374  0.271885 -0.098544 0.026664 0.098530 0.026416 0.994426
1305031915.297152  0.537236  0.274053 -0.102067 0.027962 0.091933 0.019843 0.995175
1305031915.333207  0.554349  0.274955 -0.107290 0.027938 0.080558 0.013234 0.996270
1305031915.365050  0.573947  0.273991 -0.111604 0.027501 0.068493 0.005650 0.997256
1305031915.397167  0.592147  0.275750 -0.114706  0.027395  0.057618 -0.002640  0.997959
1305031915.432960  0.611107  0.266724 -0.119971  0.024008  0.046047 -0.012008  0.998579
1305031915.464920  0.627502  0.269285 -0.124170  0.026258  0.035207 -0.028318  0.998634
1305031915.497121  0.643850  0.275444 -0.127884  0.026486  0.022659 -0.044368  0.998407
1305031915.533058  0.665042  0.267935 -0.132214  0.020900  0.008518 -0.055345  0.998212
1305031915.564985  0.689907  0.263122 -0.135615  0.020378 -0.003086 -0.067437  0.997511
1305031915.601161  0.714983  0.261768 -0.137304  0.021005 -0.008634 -0.081463  0.996418
1305031915.633062  0.734100  0.259419 -0.138710  0.021150 -0.008134 -0.090863  0.995606
1305031915.665003  0.748062  0.253667 -0.139541  0.022163 -0.006244 -0.096491  0.995068
1305031915.701106  0.760151  0.255848 -0.141013  0.026601 -0.006946 -0.101629  0.994442
1305031915.733046  0.767272  0.259273 -0.142957  0.027991 -0.011567 -0.105010  0.994010
1305031915.765010  0.778971  0.265176 -0.143064  0.026353 -0.024975 -0.109934  0.993276
1305031915.801243  0.793413  0.254641 -0.141633  0.019540 -0.041340 -0.115183  0.992291
1305031915.833049  0.811885  0.253426 -0.141726  0.020961 -0.058204 -0.124402  0.990302
1305031915.865069  0.833640  0.256784 -0.140902  0.019926 -0.074492 -0.135321  0.987797
1305031915.901234  0.851437  0.254224 -0.138725  0.016414 -0.088067 -0.145223  0.985335
1305031915.933056  0.872539  0.251776 -0.136278  0.011864 -0.100335 -0.154698  0.982782
1305031915.965061  0.891138  0.239868 -0.133551  0.007479 -0.109509 -0.160327  0.980942
1305031916.001234  0.911547  0.243607 -0.130116  0.009887 -0.116341 -0.168314  0.978794
1305031916.033043  0.927171  0.234962 -0.127020  0.005078 -0.121021 -0.178001  0.976547
1305031916.065060  0.940045  0.202548 -0.126873  0.003841 -0.127462 -0.187472  0.973957
1305031916.101115  0.949679  0.198876 -0.129108  0.023406 -0.134616 -0.194948  0.971250
1305031916.133093  0.962027  0.192373 -0.129669  0.043911 -0.148412 -0.198452  0.967813
1305031916.165155  0.971869  0.196503 -0.143235  0.066421 -0.162336 -0.200359  0.963894
1305031916.201031  0.991860  0.206298 -0.144896  0.079321 -0.181184 -0.204950  0.958580
1305031916.233050  1.016771  0.188072 -0.141618  0.084119 -0.201234 -0.208378  0.953419
1305031916.265060  1.037332  0.182122 -0.140329  0.098317 -0.213892 -0.215429  0.947720
1305031916.301076  1.055508  0.176704 -0.138702  0.111629 -0.223134 -0.223079  0.942330
1305031916.333426  1.071711  0.162043 -0.141608  0.124878 -0.229606 -0.229023  0.937675
1305031916.365121  1.091888  0.154325 -0.140604  0.144965 -0.233023 -0.237440  0.931830
1305031916.401006  1.106699  0.149619 -0.143691  0.162880 -0.231136 -0.241458  0.928302
1305031916.433168  1.113976  0.147032 -0.146440  0.178707 -0.229743 -0.238782  0.926426
1305031916.465124  1.121236  0.142892 -0.150802  0.192342 -0.232138 -0.234187  0.924269
1305031916.501025  1.125435  0.142453 -0.152988  0.204007 -0.238303 -0.229970  0.921253
1305031916.533266  1.132943  0.134052 -0.155370  0.215139 -0.250562 -0.227312  0.916113
1305031916.565142  1.142241  0.134198 -0.156653  0.228256 -0.263784 -0.225589  0.909630
1305031916.601238  1.154391  0.137069 -0.156155  0.236000 -0.276903 -0.225987  0.903636
1305031916.633156  1.164311  0.123716 -0.152157  0.241143 -0.290443 -0.225652  0.898095
1305031916.665139  1.177382  0.117770 -0.143054  0.249792 -0.301133 -0.226857  0.891885
1305031916.701048  1.185878  0.107000 -0.136046  0.258105 -0.308817 -0.227886  0.886613
1305031916.733056  1.195447  0.102182 -0.133749  0.266001 -0.316915 -0.228521  0.881241
1305031916.765076  1.203059  0.089543 -0.123828  0.272269 -0.326396 -0.226407  0.876399
1305031916.801088  1.214522  0.074594 -0.117563  0.278654 -0.336759 -0.221384  0.871742
1305031916.833266  1.224622  0.066177 -0.109859  0.286036 -0.345757 -0.218701  0.866491
1305031916.865085  1.233341  0.054599 -0.101404  0.291637 -0.354941 -0.216366  0.861481
1305031916.901017  1.242107  0.025020 -0.098953  0.295018 -0.366540 -0.213175  0.856253
1305031916.933088  1.260512  0.013777 -0.079563  0.303267 -0.378599 -0.209896  0.848903
1305031916.965054  1.270372  0.009519 -0.069150  0.311336 -0.386342 -0.207713  0.843009
1305031917.001132  1.273332 -0.007684 -0.060310  0.317041 -0.394458 -0.204380  0.837924
1305031917.033155  1.265665 -0.041636 -0.084215  0.322255 -0.400433 -0.200050  0.834137
1305031917.065136  1.277999 -0.057828 -0.078135  0.336484 -0.408318 -0.197173  0.825335
1305031917.101130  1.284937 -0.068300 -0.067545  0.351223 -0.413759 -0.197421  0.816376
1305031917.133106  1.295791 -0.062440 -0.031799  0.372038 -0.419230 -0.195129  0.804834
1305031917.165045  1.294359 -0.068363 -0.028444  0.389433 -0.421713 -0.190573  0.796355
1305031917.201175  1.329887 -0.015737  0.051481  0.416357 -0.428934 -0.182584  0.780594
1305031917.233102  1.328139 -0.037787  0.026049  0.423093 -0.429483 -0.176820  0.777992
1305031917.265163  1.340679 -0.056738  0.026178  0.431326 -0.434427 -0.171138  0.771974
1305031917.301107  1.343533 -0.066835  0.006641  0.436009 -0.438237 -0.165143  0.768487
1305031917.333229  1.366406 -0.083781  0.015664  0.437009 -0.444779 -0.164336  0.764322
1305031917.365138  1.384995 -0.110014  0.010594  0.433207 -0.450283 -0.167448  0.762587
1305031917.401065  1.394469 -0.104207  0.026441  0.430609 -0.454120 -0.168746  0.761496
1305031917.433141  1.404488 -0.106724  0.037085  0.424599 -0.455805 -0.171760  0.763188
1305031917.465076  1.414501 -0.126548  0.016356  0.409054 -0.453824 -0.177349  0.771534
1305031917.501158  1.416370 -0.139848  0.005834  0.391429 -0.451747 -0.182585  0.780622
1305031917.533057  1.426656 -0.144852  0.020714  0.378427 -0.450947 -0.191165  0.785427
1305031917.565195  1.435523 -0.142139  0.036145  0.366740 -0.450393 -0.200385  0.788982
1305031917.601069  1.445220 -0.123747  0.067135  0.358138 -0.450515 -0.208291  0.790815
1305031917.633090  1.456589 -0.121770  0.095394  0.348288 -0.452791 -0.215580  0.791960
1305031917.665060  1.466567 -0.114680  0.105915  0.337730 -0.453647 -0.222120  0.794233
1305031917.701096  1.478292 -0.127069  0.104442  0.322214 -0.455936 -0.227456  0.797850
1305031917.733003  1.493504 -0.129268  0.111279  0.308189 -0.459347 -0.231265  0.800336
1305031917.765114  1.504033 -0.112488  0.129620  0.295851 -0.461869 -0.236160  0.802108
1305031917.801048  1.514453 -0.114396  0.150066  0.277284 -0.464705 -0.241749  0.805432
1305031917.833090  1.525939 -0.122234  0.152073  0.257243 -0.465820 -0.248854  0.809265
1305031917.865107  1.542856 -0.134136  0.160012  0.237370 -0.466957 -0.259389  0.811371
1305031917.901060  1.548558 -0.140514  0.177481  0.221004 -0.465289 -0.270028  0.813479
1305031917.932948  1.560855 -0.143220  0.175631  0.201603 -0.461294 -0.279170  0.817697
1305031917.965346  1.566160 -0.157249  0.190582  0.181643 -0.459775 -0.287201  0.820444
1305031918.001098  1.575331 -0.159479  0.198029  0.167950 -0.456278 -0.296115  0.822143
1305031918.033144  1.587177 -0.156013  0.201567  0.154167 -0.452312 -0.307620  0.822810
1305031918.065137  1.590735 -0.169030  0.203543  0.138190 -0.448862 -0.322685  0.821767
1305031918.101060  1.600033 -0.173040  0.208639  0.129382 -0.449586 -0.332824  0.818755
1305031918.133054  1.612975 -0.176534  0.220478  0.120049 -0.450879 -0.345013  0.814410
1305031918.165017  1.621093 -0.187239  0.234945  0.109585 -0.449726 -0.354023  0.812653
1305031918.201086  1.632789 -0.190346  0.245344  0.103038 -0.446403 -0.360537  0.812478
1305031918.233042  1.646058 -0.194112  0.259198  0.094733 -0.443133 -0.368337  0.811780
1305031918.265256  1.655884 -0.200392  0.270881  0.085931 -0.437443 -0.377975  0.811415
1305031918.301124  1.666186 -0.202468  0.282018  0.077903 -0.430136 -0.389059  0.810893
1305031918.333165  1.674237 -0.210904  0.296303  0.067931 -0.422247 -0.401789  0.809727
1305031918.365072  1.683667 -0.224838  0.308756  0.059380 -0.415510 -0.411168  0.809177
1305031918.401030  1.696388 -0.227441  0.321916  0.053999 -0.406252 -0.419459  0.809998
1305031918.433043  1.703852 -0.235411  0.338975  0.043666 -0.396417 -0.429368  0.810302
1305031918.465089  1.710080 -0.249575  0.353231  0.034390 -0.387003 -0.436615  0.811427
1305031918.501125  1.718563 -0.265264  0.367831  0.029360 -0.377973 -0.442016  0.812955
1305031918.533134  1.727736 -0.272879  0.382634  0.028088 -0.369849 -0.445961  0.814581
1305031918.565018  1.738222 -0.282454  0.399655  0.023417 -0.363890 -0.449113  0.815679
1305031918.601029  1.741675 -0.298396  0.413956  0.017960 -0.357585 -0.452370  0.816806
1305031918.633027  1.751718 -0.307581  0.428351  0.017063 -0.354549 -0.455759  0.816265
1305031918.665112  1.758399 -0.320068  0.441898  0.013541 -0.352488 -0.461582  0.813948
1305031918.701017  1.764583 -0.334068  0.453334  0.008778 -0.352225 -0.465866  0.811683
1305031918.765151  1.778864 -0.369965  0.479552  0.006651 -0.353948 -0.478232  0.803723
1305031918.801097  1.785250 -0.386574  0.491211  0.013824 -0.351881 -0.490348  0.797212
1305031918.833123  1.791115 -0.399391  0.497436  0.020678 -0.349115 -0.500481  0.791966
1305031918.865115  1.795333 -0.413340  0.503890  0.026265 -0.349428 -0.510739  0.785083
1305031918.901084  1.799761 -0.423630  0.511770  0.034175 -0.352581 -0.521843  0.776015
1305031918.933071  1.804111 -0.435179  0.519599  0.038915 -0.359151 -0.531960  0.765843
1305031918.965058  1.810044 -0.447198  0.528972  0.043990 -0.366827 -0.543261  0.753903
1305031919.001053  1.811385 -0.459603  0.538159  0.047926 -0.374001 -0.553985  0.742245
1305031919.033082  1.820379 -0.466468  0.548990  0.052659 -0.384031 -0.560772  0.731630
1305031919.065147  1.822868 -0.476936  0.560367  0.051203 -0.391939 -0.569580  0.720653
1305031919.101028  1.825130 -0.491339  0.572012  0.050287 -0.400539 -0.578676  0.708642
1305031919.133133  1.829024 -0.503445  0.584818  0.050701 -0.407976 -0.586460  0.697890
1305031919.165110  1.832373 -0.513316  0.596974  0.050656 -0.414445 -0.592863  0.688609
1305031919.201124  1.836672 -0.521542  0.608384  0.049922 -0.421470 -0.599612  0.678481
1305031919.233093  1.836540 -0.530985  0.617129  0.048449 -0.429620 -0.608781  0.665181
1305031919.265125  1.842103 -0.542201  0.627991  0.050268 -0.440656 -0.618655  0.648507
1305031919.301119  1.843578 -0.554728  0.637732  0.050518 -0.450925 -0.627185  0.633051
1305031919.333120  1.855652 -0.566086  0.648551  0.051958 -0.464259 -0.629594  0.620785
1305031919.364948  1.864427 -0.579685  0.660707  0.049454 -0.474206 -0.634851  0.607986
1305031919.401124  1.870720 -0.593616  0.668944  0.046449 -0.482263 -0.639644  0.596759
1305031919.433256  1.880115 -0.607682  0.679326  0.043368 -0.491444 -0.643256  0.585512
1305031919.465070  1.888661 -0.626132  0.688591  0.040349 -0.498436 -0.648580  0.573827
1305031919.501049  1.895212 -0.646466  0.698065  0.037485 -0.503116 -0.653001  0.564854
1305031919.533110  1.896572 -0.666963  0.704869  0.036538 -0.505613 -0.655743  0.559483
1305031919.565165  1.904325 -0.681799  0.708279  0.040950 -0.508535 -0.655644  0.556637
1305031919.601094  1.908949 -0.696038  0.713583  0.042401 -0.512154 -0.656127  0.552628
1305031919.633127  1.906913 -0.713229  0.713291  0.042780 -0.517902 -0.655481  0.547989
1305031919.665042  1.911427 -0.734175  0.722340  0.045371 -0.528324 -0.651807  0.542184
1305031919.701092  1.909949 -0.755405  0.731909  0.047402 -0.534967 -0.648887  0.538989
1305031919.733117  1.907729 -0.773563  0.734412  0.053289 -0.539495 -0.645191  0.538363
1305031919.765060  1.913637 -0.781396  0.737875  0.058295 -0.545255 -0.639201  0.539186
1305031919.801129  1.910009 -0.791539  0.739998  0.055530 -0.554196 -0.633556  0.537020
1305031919.833072  1.912485 -0.799054  0.744570  0.051787 -0.566100 -0.628292  0.531129
1305031919.865180  1.905332 -0.812252  0.753176  0.039141 -0.577397 -0.625693  0.523057
1305031919.901067  1.888222 -0.829336  0.760462  0.029023 -0.587472 -0.622593  0.516151
1305031919.933102  1.881920 -0.840063  0.767374  0.025433 -0.596565 -0.616826  0.512824
1305031919.965129  1.869914 -0.850545  0.777405  0.018929 -0.605278 -0.610696  0.510226
1305031920.001054  1.860166 -0.858648  0.779061  0.015658 -0.612451 -0.604605  0.509030
1305031920.033118  1.858023 -0.861552  0.784201  0.011505 -0.621839 -0.598930  0.504447
1305031920.065136  1.842209 -0.869389  0.792917  0.001852 -0.631835 -0.595320  0.496361
1305031920.101055  1.831670 -0.876911  0.801857 -0.002095 -0.642251 -0.590563  0.488615
1305031920.132987  1.821104 -0.883369  0.813339 -0.005226 -0.649646 -0.588602  0.481125
1305031920.165140  1.806918 -0.890782  0.825022 -0.006976 -0.654641 -0.587678  0.475427
1305031920.201166  1.792528 -0.900849  0.840038 -0.006991 -0.655842 -0.588283  0.473018
1305031920.233083  1.773469 -0.906263  0.848683 -0.005204 -0.653395 -0.586971  0.478031
1305031920.265120  1.758849 -0.909252  0.860371  0.000702 -0.651924 -0.583180  0.484660
1305031920.301096  1.742412 -0.914370  0.867615  0.005788 -0.647400 -0.579422  0.495087
1305031920.333124  1.731124 -0.913653  0.872349  0.013352 -0.642786 -0.571275  0.510188
1305031920.365130  1.719233 -0.916182  0.882873  0.018974 -0.637931 -0.564029  0.523980
1305031920.401115  1.704410 -0.920792  0.883186  0.024027 -0.630045 -0.557806  0.539739
1305031920.433123  1.696188 -0.918710  0.885418  0.033862 -0.623856 -0.549588  0.554626
1305031920.465148  1.684713 -0.924848  0.885267  0.040311 -0.618395 -0.543822  0.565879
1305031920.501107  1.675467 -0.927765  0.884423  0.049131 -0.614126 -0.537344  0.575932
1305031920.533105  1.670103 -0.930980  0.879339  0.057952 -0.610166 -0.531848  0.584359
1305031920.565153  1.659283 -0.935572  0.877416  0.062435 -0.608855 -0.527930  0.588801
1305031920.633105  1.636259 -0.943353  0.884509  0.073033 -0.608757 -0.513876  0.600010
1305031920.665129  1.623831 -0.946475  0.894947  0.079424 -0.604489 -0.505751  0.610328
1305031920.701147  1.612326 -0.952471  0.896931  0.086881 -0.594468 -0.496061  0.626883
1305031920.733091  1.605821 -0.959729  0.898079  0.097329 -0.585457 -0.485453  0.641952
1305031920.765152  1.594416 -0.962543  0.905538  0.107096 -0.576608 -0.475241  0.655896
1305031920.801031  1.589626 -0.967961  0.903072  0.116404 -0.566430 -0.464983  0.670371
1305031920.833132  1.583640 -0.972559  0.904819  0.124677 -0.559685 -0.456856  0.680067
1305031920.865163  1.574142 -0.977878  0.907641  0.132214 -0.552982 -0.449262  0.689125
